female,educ,race,minority,hispanic,marstat,faminc,age,given
0,highschool,6,1,2,1,63.497,52,500
1,highschool,1,0,2,1,79.838,62,50
1,highschool,1,0,2,3,48.823,70,100
1,highschool,1,0,2,3,40.828,72,25
0,highschool,1,0,2,1,81.312,55,500
1,highschool,1,0,2,1,39.649,68,50
0,highschool,1,0,2,1,110.088,63,4000
1,highschool,1,0,2,3,56.628,72,20
1,highschool,1,0,2,1,30.667,30,200
1,highschool,1,0,2,3,38.542,47,200
0,highschool,1,0,2,1,32.875,61,200
0,highschool,1,0,2,1,66.089,72,300
0,highschool,1,0,2,1,79.723,45,50
1,highschool,1,0,2,4,39.985,74,25
1,highschool,1,0,2,1,82.235,63,50
0,highschool,1,0,2,2,24.508,73,50
0,college,1,0,2,1,80.043,50,25
0,highschool,1,0,2,1,94.485,62,150
0,highschool,1,0,2,2,24.838,60,10
1,college,3,1,2,1,221.424,56,3000
0,college,3,1,2,1,120.322,38,200
0,highschool,1,0,2,1,113.189,66,250
0,college,1,0,2,1,61.085,34,100
0,college,2,1,2,1,146.311,44,20
0,college,6,1,1,1,36.633,32,100
1,college,1,0,2,5,77.164,21,20
1,college,2,1,2,3,59.825,45,50
0,college,2,1,2,5,50.125,23,5
0,college,1,0,2,1,41.418,37,100
0,college,1,0,2,5,90.519,20,20
0,college,6,1,2,5,10.826,30,200
1,college,3,1,2,1,78.678,50,30
1,college,1,0,2,5,59.473,26,50
1,college,1,0,2,5,30.205,27,10
0,college,2,1,2,5,32.38,28,50
0,college,1,0,1,5,308.334,56,100
0,college,2,1,2,1,51.811,33,500
1,college,1,0,2,1,181.314,26,20
1,highschool,1,0,2,1,43.135,66,250
0,highschool,1,0,2,1,88.485,58,200
1,college,3,1,2,6,30.448,28,300
0,college,1,0,2,3,34.884,71,200
0,graduate,1,0,2,1,95.482,68,50
0,graduate,1,0,2,1,109.524,74,1500
0,graduate,1,0,2,1,83.045,77,150
0,graduate,1,0,2,1,80.995,73,100
0,college,1,0,2,1,85.416,68,100
0,graduate,1,0,2,1,246.97,57,1000
0,graduate,1,0,2,1,179.024,79,300
0,graduate,1,0,2,5,105.105,59,500
0,graduate,1,0,2,1,212.627,75,1000
0,graduate,1,0,2,1,116.45,72,100
0,college,1,0,2,4,303.398,73,2000
0,college,1,0,2,1,148.827,77,50
0,graduate,1,0,2,1,115.126,67,350
0,college,1,0,2,1,66.383,66,25
0,graduate,1,0,2,1,157.276,75,250
0,college,1,0,2,1,75.577,69,250
0,graduate,1,0,2,1,85.428,66,150
0,college,1,0,2,1,258.219,59,1200
0,graduate,1,0,2,3,184.44,74,5000
0,graduate,1,0,2,1,191.029,79,400
0,graduate,1,0,2,1,169.305,77,800
0,graduate,1,0,2,1,100.47,66,200
0,college,1,0,2,1,121.927,69,500
0,graduate,1,0,2,3,78.733,81,500
0,graduate,1,0,2,1,492.985,66,5000
0,graduate,1,0,2,1,56.411,80,300
0,graduate,1,0,2,1,214.187,64,400
0,graduate,1,0,2,1,224.863,66,1000
0,college,1,0,2,1,129.149,81,200
0,college,1,0,2,1,90.146,51,10
0,college,1,0,2,1,60.005,76,500
0,college,1,0,2,1,152.135,70,300
0,college,1,0,2,1,140.121,56,100
0,graduate,1,0,2,1,139.395,65,200
0,graduate,1,0,2,5,257.306,61,5000
0,graduate,1,0,2,2,123.076,46,100
0,college,1,0,2,1,87.097,72,20
0,graduate,1,0,2,1,84.839,70,250
0,college,1,0,2,1,55.723,71,25
0,college,1,0,2,1,135.967,63,1000
0,graduate,1,0,2,3,36.834,70,60
0,college,6,1,2,1,95.229,59,125
0,college,1,0,2,1,57.839,72,200
0,college,1,0,2,1,117.325,73,200
0,graduate,1,0,2,1,97.844,51,50
0,graduate,1,0,2,1,158.034,82,500
0,college,1,0,2,1,142.348,46,500
0,college,1,0,2,1,53.562,78,60
0,graduate,1,0,2,1,396.382,68,500
0,graduate,1,0,2,1,79.222,78,800
0,graduate,1,0,2,1,87.389,77,100
0,college,1,0,2,1,99.575,68,100
0,college,3,1,2,1,102.988,58,50
0,college,1,0,1,1,73.765,56,10
0,graduate,1,0,2,3,47.325,57,200
0,college,1,0,2,1,132.807,53,100
0,graduate,1,0,2,1,216.7,74,200
0,college,1,0,2,1,132.27,71,1000
0,college,1,0,2,5,36.592,69,20
0,college,1,0,2,4,107.12,68,50
0,graduate,5,1,2,1,158.395,79,2500
0,graduate,1,0,2,1,125.376,77,100
0,graduate,1,0,2,1,128.294,64,2500
0,graduate,1,0,2,1,221.476,61,4000
0,college,1,0,2,1,211.768,58,250
0,graduate,1,0,2,1,140.335,74,250
0,college,1,0,2,1,90.977,60,20
0,college,1,0,2,5,108.747,76,1000
0,college,1,0,2,2,84.194,58,100
0,college,1,0,2,5,191.37,41,125
0,graduate,1,0,2,1,70.214,68,200
0,graduate,1,0,2,4,122.037,82,5000
0,college,1,0,2,3,88.68,63,25
0,college,1,0,2,1,91.966,56,25
0,college,1,0,2,1,54.323,85,100
0,graduate,1,0,2,1,70.242,80,150
0,college,1,0,2,3,43.928,66,250
0,college,1,0,2,1,88.242,65,110
0,college,1,0,2,4,113.35,58,50
0,college,1,0,2,1,133.599,53,240
0,college,1,0,2,1,101.824,66,200
0,college,1,0,2,1,148.375,66,250
0,college,1,0,2,1,57.976,77,200
0,graduate,1,0,2,1,99.341,75,250
0,graduate,1,0,2,1,110.805,83,100
0,graduate,1,0,2,1,130.127,73,25
0,graduate,1,0,2,1,118.685,80,400
0,college,1,0,2,1,76.397,72,50
0,college,1,0,2,1,148.17,70,50
0,graduate,1,0,2,1,88.391,74,500
0,college,1,0,2,1,235.585,68,100
0,college,1,0,2,1,77.889,55,250
0,college,1,0,2,4,59.957,88,75
0,graduate,1,0,2,1,319.334,73,200
0,college,1,0,2,1,192.891,56,100
0,graduate,1,0,2,1,83.997,84,500
0,college,1,0,2,1,149.179,78,500
0,graduate,1,0,2,1,103.89,63,100
0,graduate,1,0,2,1,53.364,81,100
0,graduate,1,0,2,1,84.956,69,2500
0,college,1,0,2,1,129.4,61,1000
0,college,1,0,2,1,56.373,62,500
0,graduate,1,0,2,1,489.571,51,250
0,college,1,0,2,1,94.795,70,843
0,graduate,1,0,2,1,137.65,40,25
0,graduate,1,0,2,1,62.482,81,150
0,graduate,1,0,2,1,95.024,66,400
0,college,1,0,2,4,74.07,79,25
0,graduate,1,0,2,1,170.006,66,200
0,college,1,0,2,3,71.579,71,500
0,graduate,7,1,2,1,202.012,74,1000
0,college,1,0,2,1,278.366,76,1000
0,college,1,0,2,1,78.475,66,20
0,college,1,0,2,4,71.978,87,500
0,college,1,0,2,1,69.394,70,300
0,graduate,1,0,2,1,76.844,69,50
0,graduate,1,0,2,1,222.905,79,275
0,college,1,0,2,3,20.178,77,500
0,graduate,1,0,2,1,78.789,76,2000
0,graduate,1,0,2,3,103.924,77,200
0,college,1,0,2,1,73.54,76,20
0,graduate,1,0,2,1,63.659,82,200
0,graduate,1,0,2,1,304.938,52,1000
0,graduate,1,0,2,3,4.214,68,40
0,graduate,1,0,2,1,170.411,80,300
0,college,1,0,2,1,106.275,82,200
0,graduate,1,0,2,1,246.984,80,250
0,graduate,1,0,2,1,232.451,79,1000
0,college,1,0,2,3,44.86,71,1600
0,college,1,0,2,1,98.423,71,100
0,graduate,1,0,2,1,284.057,41,800
0,college,2,1,2,1,180.628,52,10
0,college,1,0,2,6,129.834,77,25
0,graduate,1,0,2,1,44.184,64,50
0,graduate,1,0,2,1,76.436,69,350
0,graduate,1,0,2,1,236.985,73,500
0,college,1,0,2,1,188.828,80,700
0,college,1,0,2,1,125.463,54,1000
0,graduate,1,0,2,1,238.189,49,100
0,college,1,0,2,5,68.31,57,500
0,college,1,0,2,1,107.116,59,50
0,graduate,1,0,2,5,75.729,69,200
0,graduate,1,0,2,5,56.587,29,1000
0,college,1,0,2,1,105.839,73,50
0,college,1,0,2,1,198.338,76,2000
0,graduate,1,0,2,1,26.54,78,200
0,graduate,1,0,2,1,181.379,81,500
0,college,1,0,2,1,48.81,78,300
0,graduate,1,0,2,1,93.25,64,100
0,college,1,0,2,1,55.988,66,100
0,graduate,1,0,2,4,30.761,64,260
0,college,1,0,2,1,113.709,84,300
0,college,1,0,2,1,96.735,69,200
0,college,1,0,2,6,164.92,54,300
0,graduate,1,0,2,6,140.464,76,50
0,college,1,0,2,1,135.664,56,150
0,college,6,1,2,1,146.264,51,250
0,college,1,0,2,1,75.783,82,500
0,graduate,1,0,2,2,89.809,80,150
0,college,1,0,2,1,67.608,73,100
0,graduate,1,0,2,5,189.7,69,1000
0,college,1,0,2,1,83.02,66,50
0,graduate,1,0,2,1,128.004,65,50
0,college,1,0,2,1,74.191,69,100
0,college,1,0,2,4,71.957,71,200
0,college,1,0,2,1,42.132,78,100
0,college,1,0,2,1,120.787,44,50
0,college,1,0,2,1,107.443,46,20
0,college,1,0,2,1,133.684,69,100
0,graduate,1,0,2,1,56.982,75,700
0,graduate,1,0,2,5,72.585,75,500
0,college,1,0,2,1,99.493,82,500
0,college,1,0,2,1,31.537,82,100
0,college,1,0,2,1,53.709,65,100
0,graduate,1,0,2,1,113.718,63,150
0,graduate,1,0,2,5,60.797,83,150
0,graduate,1,0,2,1,71.778,74,10
0,college,1,0,2,1,81.935,51,10
0,graduate,1,0,2,1,145.228,75,300
0,graduate,1,0,2,1,99.267,69,100
0,graduate,1,0,2,1,114.017,37,100
0,college,1,0,2,1,50.966,89,50
0,college,1,0,2,1,72.967,77,100
0,graduate,1,0,2,3,30.03,75,25
0,graduate,1,0,2,1,101.176,79,200
0,college,1,0,2,1,119.221,83,100
0,graduate,1,0,2,1,101.814,77,100
0,college,1,0,2,4,26.018,75,100
0,college,1,0,2,1,68.929,78,7
0,college,1,0,2,1,83.024,83,100
0,graduate,1,0,2,1,86.699,77,100
0,college,1,0,2,1,124.217,79,500
0,graduate,1,0,2,1,83.236,73,50
0,college,1,0,2,1,114.986,68,50
0,graduate,1,0,2,1,145.364,69,50
0,graduate,1,0,2,4,475.627,75,4000
0,graduate,1,0,2,1,81.008,70,100
0,graduate,1,0,2,1,184.689,76,750
0,graduate,1,0,2,1,106.264,80,1800
0,college,1,0,2,1,71.017,68,25
0,graduate,1,0,2,1,101.321,84,350
0,graduate,1,0,2,1,267.501,59,500
0,college,1,0,2,1,68.346,77,110
0,college,1,0,2,6,67.675,59,100
0,college,1,0,2,4,21.905,73,100
0,college,1,0,2,1,72.726,84,100
0,college,1,0,2,1,67.232,82,250
0,graduate,1,0,2,1,73.6,86,100
0,college,7,1,2,1,66.872,80,150
0,graduate,1,0,2,4,125.336,81,50
0,graduate,1,0,2,1,67.958,75,100
0,college,1,0,2,1,89.451,80,50
0,graduate,1,0,2,1,86.076,75,25
0,college,1,0,2,1,95.743,67,50
0,college,1,0,2,1,43.325,69,200
0,graduate,1,0,2,1,133.67,65,1000
0,college,1,0,2,1,76.31,67,1200
0,college,1,0,2,3,43.239,65,100
0,college,1,0,2,1,71.59,77,100
0,college,1,0,2,5,220.091,49,50
0,graduate,1,0,2,1,110.878,72,100
0,college,1,0,2,1,50.555,64,75
0,graduate,1,0,2,1,72.753,73,2500
0,college,1,0,2,4,74.525,82,150
0,college,1,0,2,1,148.935,68,500
0,college,1,0,2,5,115.778,47,300
0,college,1,0,2,1,72.977,76,500
0,graduate,1,0,2,6,50.203,68,25
0,graduate,1,0,2,1,105.717,73,100
0,graduate,1,0,2,1,58.871,72,100
0,graduate,1,0,2,1,65.349,33,100
0,graduate,1,0,2,1,139.181,76,200
0,college,1,0,2,1,50.816,84,1770
0,graduate,1,0,2,1,104.145,77,500
0,college,1,0,2,1,193.355,73,350
0,college,1,0,2,1,82.321,47,200
0,graduate,1,0,2,1,149.435,83,250
0,graduate,1,0,2,1,87.87,62,100
0,college,1,0,2,1,150.255,47,250
0,college,1,0,2,1,130.36,59,200
0,graduate,1,0,2,1,188.608,82,50
0,graduate,1,0,2,1,69.979,81,25
0,graduate,1,0,2,1,146.317,66,350
0,college,1,0,2,1,41.313,78,150
0,graduate,1,0,2,1,254.836,82,300
0,graduate,1,0,2,1,57.624,86,100
0,college,1,0,2,1,81.129,62,20
0,college,1,0,2,3,32.862,76,100
0,college,1,0,2,1,120.635,57,350
0,graduate,1,0,2,1,135.6,75,300
0,college,1,0,2,1,50.273,50,1000
0,college,1,0,2,1,122.01,65,100
0,graduate,1,0,2,1,42.432,80,200
0,college,1,0,2,1,164.071,71,50
0,college,1,0,2,6,157.402,66,500
0,college,1,0,2,5,23.523,70,100
0,college,1,0,2,3,80.335,65,250
0,graduate,1,0,2,1,84.16,91,2500
0,college,1,0,2,1,133.21,39,2
0,college,1,0,2,5,56.987,79,300
0,college,1,0,2,3,44.277,72,100
0,college,2,1,2,3,28.167,65,25
0,college,1,0,2,1,227.682,71,500
0,graduate,1,0,2,1,189.452,69,1000
0,college,1,0,2,1,342.836,53,200
0,graduate,1,0,2,5,66.268,36,300
0,college,7,1,1,1,82.073,66,100
0,college,1,0,2,4,116.93,79,500
0,college,1,0,2,1,140.674,67,1
0,graduate,1,0,2,1,161.763,68,200
0,college,1,0,2,1,77.853,66,400
0,graduate,1,0,2,1,50.796,78,150
0,graduate,1,0,2,1,100.258,80,100
0,graduate,1,0,2,1,176.201,71,50
0,graduate,1,0,2,1,122.641,58,100
0,graduate,1,0,2,6,112.503,74,3000
0,college,1,0,2,1,31.031,69,100
0,graduate,1,0,2,1,68.473,84,300
0,graduate,1,0,2,1,101.376,74,2000
0,graduate,1,0,2,1,148.966,76,100
0,graduate,7,1,2,1,289.221,59,250
0,college,1,0,2,1,70.593,85,1
0,graduate,1,0,2,1,51.314,70,200
0,college,1,0,2,1,171.312,71,1500
0,college,1,0,2,1,83.416,39,500
0,college,1,0,2,1,181.979,56,25
0,graduate,1,0,2,1,148.265,57,500
0,college,1,0,2,1,41.299,69,20
0,college,1,0,2,1,100.461,80,100
0,college,1,0,2,3,117.947,65,1000
0,graduate,1,0,2,1,39.284,86,50
0,graduate,1,0,2,2,98.746,74,300
0,college,1,0,2,5,33.369,31,30
0,college,1,0,2,1,77.759,79,700
0,graduate,1,0,2,1,162.045,60,20
0,graduate,1,0,2,1,99.476,80,1000
0,graduate,1,0,2,1,197.575,66,250
0,college,1,0,2,3,68.569,81,200
0,graduate,1,0,2,5,41.712,52,500
0,college,1,0,2,1,61.826,52,250
0,college,1,0,2,1,81.466,69,50
0,college,1,0,2,1,119.889,85,200
0,college,1,0,2,4,68.011,60,35
0,graduate,1,0,2,1,110.902,81,400
0,college,3,1,2,1,68.577,64,550
0,graduate,1,0,2,1,24.082,75,100
0,college,1,0,2,1,35.199,66,50
0,college,1,0,2,1,75.105,40,50
0,graduate,1,0,2,1,497.739,54,200
0,college,1,0,2,5,32.183,70,400
0,graduate,1,0,2,6,307.764,35,150
0,college,1,0,2,1,42.334,73,200
0,graduate,1,0,2,1,95.742,63,10
0,graduate,1,0,2,1,382.268,59,1200
0,graduate,1,0,2,1,71.309,48,200
0,graduate,1,0,2,1,143.482,87,100
0,graduate,1,0,2,1,344.801,52,500
1,college,6,1,1,1,125.476,54,1000
1,highschool,2,1,2,1,121.23,51,50
1,highschool,1,0,2,1,134.157,70,35
1,college,3,1,2,5,20.361,33,100
1,graduate,1,0,2,5,67.327,30,60
0,college,2,1,2,1,123.407,64,1000
1,college,2,1,2,1,144.291,62,30
0,highschool,1,0,2,4,21.289,79,200
1,highschool,1,0,2,5,27.135,25,2500
1,highschool,1,0,2,1,46.068,25,25
1,college,6,1,1,5,14.639,22,1
0,college,2,1,1,1,97.76,44,1000
0,college,2,1,2,5,56.396,33,250
1,college,2,1,2,5,87.048,45,100
0,college,4,1,2,5,53.96,24,25
1,college,1,0,2,5,7.588,27,30
1,college,2,1,2,5,15.859,32,1
0,college,2,1,2,5,69.661,35,2000
1,college,8,1,2,5,52.168,30,180
1,college,2,1,2,5,126.123,25,1
0,college,1,0,2,1,84.313,38,100
1,college,1,0,2,5,77.252,25,250
1,college,6,1,1,1,223.58,32,120
0,college,1,0,2,5,44.837,26,50
1,college,1,0,2,5,70.051,25,100
0,college,1,0,2,3,84.991,38,100
0,college,4,1,1,1,92.393,53,2000
1,college,2,1,2,6,119.112,49,100
0,highschool,1,0,2,1,56.246,19,10
0,highschool,1,0,2,5,172.562,53,100
0,college,3,1,2,1,10.905,48,10
1,college,1,0,2,5,20.383,24,50
1,college,5,1,2,5,17.69,29,5
1,college,1,0,2,5,53.34,27,20
0,college,1,0,2,5,77.463,26,2000
0,graduate,2,1,2,5,112.22,38,100
1,college,1,0,2,5,60.329,26,45
1,college,1,0,2,5,29.709,30,15
1,highschool,2,1,2,5,10.954,28,236
1,college,4,1,2,6,44.933,25,10
1,college,1,0,2,1,63.65,71,100
1,college,1,0,2,5,141.853,26,100
0,college,3,1,2,6,21.508,31,10
0,college,2,1,2,1,128.383,66,100
1,college,3,1,2,1,49.815,66,100
1,college,1,0,2,5,55.029,24,50
0,highschool,1,0,1,1,136.527,62,500
0,college,1,0,2,5,97.839,20,50
0,college,1,0,2,5,56.716,29,50
0,college,1,0,2,5,149.093,27,100
0,highschool,1,0,2,4,37.449,82,50
1,college,1,0,1,1,100.164,55,45
1,highschool,4,1,2,1,51.609,56,25
1,highschool,3,1,2,3,74.602,51,240
1,college,2,1,2,1,32.035,37,10
1,college,1,0,2,5,111.142,28,100
0,highschool,1,0,2,1,16.97,69,50
0,highschool,1,0,2,6,44.141,37,10
0,college,1,0,2,6,95.463,30,300
1,college,2,1,2,4,114.792,73,200
0,college,2,1,1,1,91.42,38,350
0,college,3,1,2,5,2.415,21,50
0,college,2,1,2,1,155.807,43,400
1,college,2,1,2,6,25.191,27,100
1,college,1,0,2,5,52.352,23,40
0,highschool,2,1,2,1,76.74,63,60
0,college,6,1,2,5,39.433,26,60
0,highschool,1,0,2,1,255.877,65,50
1,highschool,1,0,2,1,60.003,52,30
0,highschool,1,0,2,5,49.079,25,5
0,highschool,1,0,2,4,42.312,64,25
1,highschool,1,0,2,1,29.462,36,1
1,highschool,1,0,2,1,54.23,69,100
0,highschool,1,0,2,1,35.648,62,200
0,college,3,1,2,1,66.955,31,20
1,highschool,1,0,2,4,32.258,62,50
1,highschool,1,0,2,1,124.689,54,100
0,college,3,1,2,5,56.073,34,100
1,graduate,3,1,2,1,211.044,36,25
1,college,3,1,2,1,11.974,30,50
1,highschool,1,0,2,4,46.636,61,150
1,highschool,4,1,1,1,57.252,30,40
0,highschool,1,0,2,3,30.395,72,20
0,college,3,1,2,1,93.541,39,600
1,highschool,1,0,2,1,94.352,59,50
0,college,3,1,2,5,8.089,34,150
0,highschool,1,0,2,1,62.016,52,20
0,highschool,1,0,2,5,23.225,50,20
1,highschool,1,0,2,1,63.726,48,100
0,graduate,1,0,2,1,76.167,37,1500
1,college,3,1,2,6,55.962,29,100
1,college,3,1,2,5,71.118,39,10
0,highschool,1,0,2,3,11.656,68,30
0,highschool,1,0,2,4,14.997,84,35
1,college,3,1,2,5,45.828,24,100
1,college,3,1,2,6,75.674,44,100
0,graduate,1,0,2,1,109.223,79,150
0,graduate,1,0,2,1,96.279,40,10
0,college,1,0,2,1,353.965,66,500
0,college,1,0,2,3,76.245,59,300
0,college,1,0,2,5,57.716,56,200
0,college,1,0,2,1,77.505,71,75
0,college,1,0,2,1,88.525,71,500
0,graduate,1,0,2,1,115.566,73,700
0,graduate,1,0,2,6,139.618,85,300
0,graduate,1,0,2,1,109.439,60,100
0,college,1,0,2,1,37.115,68,925
0,college,1,0,2,1,150.314,88,200
0,graduate,1,0,2,1,71.954,70,200
0,graduate,1,0,2,3,49.223,77,600
0,graduate,1,0,2,5,119.344,59,750
0,college,1,0,2,3,94.894,83,200
0,graduate,7,1,1,1,131.329,84,300
0,graduate,1,0,2,6,40.69,67,450
0,graduate,1,0,2,1,133.775,50,150
0,college,1,0,2,1,100.54,68,250
0,graduate,1,0,2,5,35.476,69,150
0,college,1,0,2,1,142.232,66,500
0,college,1,0,2,1,95.753,89,600
0,college,1,0,2,5,20.355,72,220
0,college,1,0,2,1,120.25,63,20
0,college,1,0,2,1,340.79,54,50
0,college,1,0,2,1,370.987,38,750
0,graduate,1,0,2,5,4.904,79,20
0,college,1,0,2,1,82.386,65,25
0,college,1,0,2,3,57.754,57,500
0,graduate,1,0,2,1,145.286,84,200
0,graduate,1,0,2,1,63.365,82,150
0,college,1,0,2,1,74.794,71,300
0,graduate,1,0,2,1,215.204,74,1900
0,college,1,0,2,1,166.382,66,30
0,college,1,0,2,2,47.191,69,50
0,graduate,1,0,2,1,140.815,76,25
0,college,1,0,2,1,74.016,67,400
0,college,6,1,2,1,44.915,75,360
0,graduate,1,0,2,1,135.491,78,1000
0,college,1,0,2,6,96.292,58,20
0,graduate,1,0,2,1,96.895,83,180
0,college,1,0,2,5,141.131,55,200
0,graduate,1,0,2,1,147.448,50,500
0,graduate,1,0,2,5,121.01,87,700
0,college,1,0,2,1,128.73,71,100
0,college,1,0,2,1,50.364,66,400
0,college,1,0,2,1,96.479,55,50
0,college,7,1,2,3,34.546,73,100
0,graduate,1,0,2,1,86.385,86,150
0,graduate,1,0,2,1,49.146,76,30
0,college,1,0,2,5,23.45,49,25
0,graduate,1,0,2,5,100.159,51,250
0,college,4,1,2,1,128.396,74,25
0,college,3,1,2,1,69.307,54,200
0,graduate,6,1,2,1,227.443,63,100
0,college,1,0,2,1,181.271,42,1
0,graduate,1,0,2,1,77.346,51,100
0,college,1,0,2,1,186.361,67,250
0,college,1,0,2,1,37.608,58,300
0,graduate,1,0,2,1,124.53,35,300
0,college,4,1,2,6,110.252,42,100
0,college,1,0,2,1,103.73,79,100
0,graduate,1,0,2,1,124.821,69,100
0,college,1,0,2,1,66.335,37,515
0,graduate,1,0,2,1,81.441,76,200
0,graduate,1,0,2,1,104.529,78,400
0,college,1,0,2,1,101.024,64,600
0,graduate,1,0,2,1,359.807,58,2300
0,graduate,1,0,2,1,76.809,77,275
0,graduate,1,0,2,1,71.643,77,500
0,college,1,0,2,1,60.016,66,100
0,graduate,1,0,2,1,310.657,86,3000
0,college,1,0,2,1,33.79,68,150
0,graduate,1,0,2,6,125.355,34,50
0,graduate,1,0,2,1,145.449,80,400
0,graduate,1,0,2,1,127.14,74,150
0,college,1,0,2,3,190.055,49,20
0,college,1,0,2,2,84.505,51,20
0,college,1,0,2,1,144.06,83,1000
0,college,1,0,2,1,74.928,82,100
0,graduate,1,0,2,1,61.652,74,500
0,college,1,0,2,1,85.461,79,200
0,graduate,1,0,2,1,117.438,68,250
0,college,1,0,2,1,106.453,73,100
0,graduate,1,0,2,6,136.777,73,100
0,graduate,1,0,2,1,238.583,81,1200
0,college,1,0,2,1,30.092,67,50
0,college,1,0,2,1,70.681,61,2000
0,college,1,0,2,6,118.976,50,200
0,graduate,1,0,2,1,71.284,85,500
0,college,1,0,2,1,51.37,76,50
0,college,1,0,2,1,49.911,78,50
0,graduate,1,0,2,4,35.749,82,100
0,college,1,0,2,3,87.129,52,10
0,graduate,1,0,2,1,86.662,86,50
0,college,1,0,2,1,84.659,73,250
0,graduate,1,0,2,4,49.161,83,200
0,college,1,0,2,1,93.85,70,100
0,graduate,1,0,2,4,187.137,69,1000
0,graduate,1,0,2,1,52.395,48,250
0,graduate,1,0,2,5,135.772,55,1200
0,college,1,0,2,1,86.479,70,100
0,college,1,0,2,1,71.69,81,25
0,college,1,0,2,6,43.006,66,300
0,graduate,1,0,2,4,178.672,73,200
0,graduate,1,0,2,1,106.501,63,2000
0,college,1,0,2,1,70.056,66,150
0,college,1,0,2,1,62.025,41,5
0,graduate,1,0,2,1,194.914,79,300
0,graduate,1,0,2,1,71.416,77,50
0,graduate,1,0,2,1,134.584,74,150
0,college,1,0,2,1,32.801,70,400
0,college,1,0,2,5,177.312,39,200
0,college,1,0,2,5,16.247,47,6
0,college,1,0,2,1,149.1,80,100
0,college,1,0,2,1,104.802,82,100
0,graduate,1,0,2,1,59.884,77,50
0,graduate,1,0,2,1,84.936,69,1000
0,college,1,0,2,3,62.403,69,600
0,graduate,1,0,2,2,131.316,68,2000
0,graduate,1,0,2,1,169.919,74,700
0,college,1,0,2,1,96.882,67,500
0,college,1,0,2,1,128.826,67,50
0,college,1,0,2,1,94.653,75,400
0,graduate,1,0,2,1,112.58,73,300
0,college,1,0,2,1,162.837,51,50
0,college,1,0,2,5,64.601,58,100
0,graduate,1,0,2,1,149.406,73,300
0,college,1,0,2,1,71.056,53,100
0,college,1,0,2,1,132.992,54,200
0,graduate,1,0,2,1,125.075,43,100
0,graduate,1,0,2,1,194.387,69,600
0,graduate,1,0,2,1,153.888,66,2500
0,college,1,0,2,1,79.911,75,200
0,graduate,1,0,2,1,185.352,74,1000
0,college,1,0,2,1,81.405,78,585
0,college,1,0,2,1,79.133,64,100
0,college,1,0,2,1,67.831,38,50
0,college,1,0,2,1,280.031,78,250
0,graduate,1,0,2,1,148.533,74,450
0,college,1,0,2,1,86.222,65,100
0,graduate,1,0,2,1,265.181,65,500
0,college,1,0,2,1,181.191,70,200
0,graduate,1,0,2,1,57.471,78,130
0,graduate,4,1,2,1,141.134,51,100
0,college,1,0,2,1,112.391,68,100
0,college,1,0,2,1,149.058,72,200
0,graduate,1,0,2,1,93.593,79,50
0,graduate,1,0,2,1,178.249,76,500
0,college,1,0,2,1,61.517,72,200
0,college,1,0,2,1,98.937,65,50
0,graduate,1,0,2,1,228.798,75,100
0,college,1,0,1,1,109.762,46,50
0,graduate,1,0,2,6,337.388,51,100
0,college,1,0,2,1,94.854,70,250
0,college,1,0,2,4,57.44,81,200
0,graduate,1,0,2,1,151.763,58,300
0,graduate,1,0,2,1,65.03,81,600
0,graduate,1,0,2,3,17.379,49,100
0,college,1,0,2,1,157.495,70,500
0,graduate,1,0,2,1,41.007,76,300
0,graduate,1,0,2,1,348.922,53,100
0,college,1,0,2,5,20.518,55,200
0,graduate,1,0,2,1,77.785,66,1000
0,graduate,1,0,2,1,93.154,66,300
0,graduate,1,0,2,1,193.863,61,100
0,college,1,0,2,1,62.114,70,500
0,college,1,0,2,5,12.385,30,50
0,college,1,0,2,1,77.977,77,1200
0,graduate,1,0,2,1,59.814,79,200
0,college,1,0,2,1,65.569,72,100
0,college,1,0,2,1,44.368,70,200
0,graduate,1,0,2,1,104.36,75,500
0,graduate,1,0,2,1,273.357,56,500
0,college,1,0,2,1,92.84,75,150
0,graduate,1,0,2,1,108.067,53,150
0,college,1,0,2,1,77.894,77,200
0,college,1,0,2,1,53.504,54,500
0,college,1,0,2,1,84.036,48,100
0,college,1,0,2,1,148.29,61,300
0,college,1,0,2,1,61.061,68,600
0,graduate,1,0,2,1,130.359,80,100
0,college,1,0,2,1,144.815,55,500
0,graduate,1,0,2,1,106.788,76,100
0,graduate,1,0,2,1,259.71,68,3000
0,college,6,1,2,1,120.856,75,250
0,college,1,0,2,1,73.346,86,50
0,college,1,0,2,3,53.101,70,100
0,college,1,0,2,1,57.592,69,200
0,graduate,1,0,2,1,97.732,64,100
0,college,1,0,2,6,60.729,31,100
0,graduate,1,0,2,3,144.15,55,100
0,college,1,0,2,1,72.493,86,300
0,college,1,0,2,1,51.662,73,150
0,graduate,1,0,2,1,222.892,79,1000
0,graduate,1,0,2,5,64.574,55,200
0,graduate,1,0,2,6,142.866,38,300
0,graduate,1,0,2,1,74.599,78,200
0,college,1,0,2,1,65.263,57,100
0,college,1,0,2,1,61.557,44,200
0,college,1,0,2,5,36.67,67,200
0,graduate,1,0,2,1,281.68,47,500
0,college,1,0,2,1,112.579,81,500
0,graduate,1,0,2,1,77.108,80,100
0,graduate,1,0,2,1,117.12,49,200
0,college,1,0,2,1,52.085,81,350
0,graduate,1,0,2,5,38.509,34,50
0,college,6,1,2,1,48.317,69,25
